activation,batch_size,epochs,learning_rate,neurons,optimizer,Mean,Std
relu,50,20,0.01,16,adam,0.5357153415679932,0.027747012727071627
relu,50,20,0.01,16,sgd,0.28772448003292084,0.03581163342271685
relu,50,20,0.01,32,rmsprop,0.5357229212919871,0.032517300661298175
relu,50,20,0.01,32,adam,0.5402531325817108,0.036523560178013365
relu,50,20,0.01,32,sgd,0.2529919197161992,0.03782549978379783
relu,50,20,0.1,8,rmsprop,0.510559598604838,0.008144338269267155
relu,50,20,0.1,8,adam,0.5377248724301656,0.027789254600164834
relu,50,20,0.1,8,sgd,0.4622607131799062,0.01854773955503106
relu,50,20,0.1,16,rmsprop,0.5407490531603495,0.028446461829146806
relu,50,20,0.1,16,adam,0.5387349724769592,0.02549956365280134
relu,50,20,0.1,16,sgd,0.45773203174273175,0.023141420909097245
relu,50,20,0.1,32,rmsprop,0.5296912491321564,0.036461117196473
relu,50,20,0.1,32,adam,0.5417621930440267,0.02516581356006694
relu,50,20,0.1,32,sgd,0.4667931894461314,0.020817184428974008
relu,50,20,0.2,8,rmsprop,0.5060559809207916,0.05494323628964935
relu,50,20,0.2,8,adam,0.5271637539068857,0.029576426303644245
relu,50,20,0.2,8,sgd,0.4899348318576813,0.017381785643215884
relu,50,20,0.2,16,rmsprop,0.48037317395210266,0.015118287895255256
relu,50,20,0.2,16,adam,0.5291763544082642,0.0076052127534405245
relu,50,20,0.2,16,sgd,0.48841894666353863,0.027068669587106485
relu,50,20,0.2,32,rmsprop,0.4693260192871094,0.050678775982436725
relu,50,20,0.2,32,adam,0.5095700124899546,0.025213444456540994
relu,50,20,0.2,32,sgd,0.48993027210235596,0.02902409594687815
relu,50,20,0.3,8,rmsprop,0.4859195450941722,0.018739778733226124
relu,50,20,0.3,8,adam,0.39893204470475513,0.12235192550653427
relu,50,20,0.3,8,sgd,0.5005050599575043,0.021738851645128072
relu,50,20,0.3,16,rmsprop,0.5256592531998953,0.02574445695186538
relu,50,20,0.3,16,adam,0.5161014099915823,0.01738345468449419
relu,50,20,0.3,16,sgd,0.5135723948478699,0.03735998590219638
relu,50,20,0.3,32,rmsprop,0.4869167109330495,0.0072048590305115266
relu,50,20,0.3,32,adam,0.49899447957674664,0.026487197092118275
relu,50,20,0.3,32,sgd,0.5080419778823853,0.023883880365880204
